#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.1	31054	31471	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.2	298393	299362	PmrF	1-970/970	===============	0/0	100.00	98.04	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.22	15684	16877	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.33	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.22	16900	20049	acrB	1-3150/3150	===============	0/0	100.00	99.08	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.23	43662	44852	emrD	1-1191/1191	===============	0/0	100.00	98.15	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.25	18946	20694	msbA	1-1749/1749	===============	0/0	100.00	98.69	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.28	16666	17842	mdtL	1-1177/1177	===============	0/0	100.00	97.11	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.3	101760	103247	tolC	1-1488/1488	===============	0/0	100.00	98.12	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.3	123960	124780	bacA	3-823/823	===============	0/0	99.76	98.54	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.3	140086	141465	patA	1-1380/1380	===============	0/0	100.00	97.17	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.32	44759	45917	mdtE	1-1159/1159	===============	0/0	100.00	98.71	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.32	45942	49056	mdtF	1-3115/3115	===============	0/0	100.00	98.36	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.32	49418	50146	gadW	1-729/729	===============	0/0	100.00	95.47	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.32	50514	51339	gadX	1-826/826	===============	0/0	100.00	94.79	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.36	9614	10247	CRP	1-634/634	===============	0/0	100.00	98.90	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.38	5189	8294	acrF	1-3106/3106	===============	0/0	100.00	97.91	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.38	8305	9463	acrE	1-1159/1159	===============	0/0	100.00	98.71	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.38	9861	10524	acrS	1-664/664	===============	0/0	100.00	98.04	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.39	32490	33020	emrR	1-531/531	===============	0/0	100.00	99.44	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.39	33147	34320	emrA	1-1174/1174	===============	0/0	100.00	97.96	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.39	34336	35875	emrB	1-1540/1540	===============	0/0	100.00	98.57	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.4	58083	61197	acrD	1-3115/3115	===============	0/0	100.00	98.78	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.41	28898	32492	evgS	1-3595/3595	===============	0/0	100.00	96.77	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.41	32496	33111	evgA	1-616/616	===============	0/0	100.00	99.19	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.41	33635	34691	emrK	1-1057/1057	===============	0/0	100.00	98.01	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.41	34690	36229	emrY	1-1540/1540	===============	0/0	100.00	97.66	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.48	22316	22993	kdpE	1-678/678	===============	0/0	100.00	97.05	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.5	22818	24158	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	98.06	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.5	73773	75239	mdtP	1-1467/1467	===============	0/0	100.00	96.66	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.5	75236	77287	mdtO	1-2052/2052	===============	0/0	100.00	97.32	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.5	77287	78318	mdtN	1-1032/1032	===============	0/0	100.00	96.42	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.5	100927	102571	PmrC	1-1645/1645	===============	0/0	100.00	97.75	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.51	4259	5426	PmrE	1-1168/1168	===============	0/0	100.00	82.88	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.52	5073	5487	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.64	8034	9442	mdtK	1-1409/1425	========/======	2/4	98.74	75.27	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.7	83761	84705	leuO	1-945/945	===============	0/0	100.00	97.57	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.71	1339	2208	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.97	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.71	8551	10193	YojI	1-1644/1644	========/======	1/1	99.94	98.91	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.74	337	1570	mdtM	1-1234/1234	===============	0/0	100.00	95.62	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.8	30743	34189	mfd	1-3447/3447	===============	0/0	100.00	97.59	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.8	80175	81384	mdtH	1-1210/1210	===============	0/0	100.00	98.02	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.8	90014	91241	mdtG	1-1228/1228	===============	0/0	100.00	98.86	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11791_3_70.fa	ERZ3166165.9	77189	78421	mdfA	1-1233/1233	===============	0/0	100.00	96.43	card	JQ394987:1-1234
