#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.1	20870	21287	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.32	2762	5876	mdtF	1-3115/3115	===============	0/0	100.00	98.39	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.32	5901	7059	mdtE	1-1159/1159	===============	0/0	100.00	98.71	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.34	25472	26812	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	97.91	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.4	186662	189776	acrD	1-3115/3115	===============	0/0	100.00	98.78	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.40	5073	5487	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.5	55952	57331	patA	1-1380/1380	===============	0/0	100.00	97.17	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.5	72637	73457	bacA	3-823/823	===============	0/0	99.76	98.54	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.5	95737	97224	tolC	1-1488/1488	===============	0/0	100.00	100.00	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.54	7927	8604	kdpE	1-678/678	===============	0/0	100.00	97.05	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.55	13751	14281	emrR	1-531/531	===============	0/0	100.00	99.44	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.55	14408	15581	emrA	1-1174/1174	===============	0/0	100.00	97.96	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.55	15597	17136	emrB	1-1540/1540	===============	0/0	100.00	98.57	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.58	3546	3767	vgaC	1-222/231	===============	0/0	96.10	88.74	card	KU302801:102200-102431
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.65	1182	4628	mfd	1-3447/3447	===============	0/0	100.00	97.59	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.7	15803	16158	tet34	66-421/465	.=======/=====.	2/2	76.34	75.63	card	AB061440:306-771
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.76	4323	5192	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.42	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.8	14993	15626	CRP	1-634/634	===============	0/0	100.00	98.90	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.84	4145	5351	tet(A)	1-1207/1207	===============	0/0	100.00	99.92	card	NC_020418:458866-460072
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.84	6143	6560	tet(D)	1-418/418	===============	0/0	100.00	100.00	card	BX664015:204138-204555
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.86	2165	3005	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.86	3400	3495	AAC(6')-Ib'	3804-3902/3902	......../.....=	3/3	2.46	87.88	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.86	3551	4340	aadA5	1-790/790	===============	0/0	100.00	100.00	card	AF137361:64-853
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.86	4471	4944	dfrA17	1-474/474	===============	0/0	100.00	100.00	card	DQ838665:1-475
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.86	4958	5206	AAC(6')-Ib7	1-249/980	====...........	0/0	25.41	99.60	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.9	123463	124126	acrS	1-664/664	===============	0/0	100.00	98.04	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.9	124524	125682	acrE	1-1159/1159	===============	0/0	100.00	98.53	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.9	125693	128798	acrF	1-3106/3106	===============	0/0	100.00	97.91	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11679_4_20.fa	ERZ3164905.96	472	583	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
