#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.1	32486	32903	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.23	64655	65179	SAT-1	1-525/525	===============	0/0	100.00	100.00	card	AB211124:1-526
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.23	65236	66025	aadA	1-793/793	========/======	1/3	99.62	99.37	card	NC_010410:3621492-3622284
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.24	7676	9320	PmrC	1-1645/1645	===============	0/0	100.00	99.94	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.26	676	1887	mdtM	1-1212/1234	===============	0/0	98.22	95.55	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.28	30139	31605	mdtP	1-1467/1467	===============	0/0	100.00	100.00	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.28	31602	33653	mdtO	1-2052/2052	===============	0/0	100.00	99.95	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.28	33653	34684	mdtN	1-1032/1032	===============	0/0	100.00	100.00	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.29	34970	36310	Escherichia_coli_LamB	1-1341/1341	========/======	2/6	99.78	98.44	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.3	140021	140965	leuO	1-945/945	===============	0/0	100.00	100.00	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.3	228012	229655	YojI	1-1644/1644	===============	0/0	100.00	98.48	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.3	235997	236866	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.97	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.31	16672	17899	mdtG	1-1228/1228	===============	0/0	100.00	100.00	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.31	26527	27736	mdtH	1-1210/1210	===============	0/0	100.00	100.00	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.32	5606	6020	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.4	62268	63237	PmrF	1-970/970	===============	0/0	100.00	100.00	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.4	165619	167158	emrY	1-1540/1540	===============	0/0	100.00	99.87	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.4	167157	168213	emrK	1-1057/1057	===============	0/0	100.00	99.91	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.4	168736	169351	evgA	1-616/616	===============	0/0	100.00	100.00	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.4	169355	172949	evgS	1-3595/3595	===============	0/0	100.00	100.00	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.40	32623	33781	mdtE	1-1159/1159	===============	0/0	100.00	100.00	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.40	33806	36920	mdtF	1-3115/3115	===============	0/0	100.00	99.97	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.40	37282	38010	gadW	1-729/729	===============	0/0	100.00	94.65	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.40	38377	39202	gadX	1-826/826	===============	0/0	100.00	100.00	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.43	19849	19992	kdpE	535-678/678	...........====	0/0	21.24	90.28	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.43	23954	24631	kdpE	1-678/678	===============	0/0	100.00	100.00	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.45	18869	20117	mdtA	1-1249/1249	===============	0/0	100.00	97.20	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.45	20116	23239	mdtB	1-3124/3124	===============	0/0	100.00	97.12	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.45	23239	26317	mdtC	1-3079/3079	===============	0/0	100.00	97.73	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.45	27729	29133	baeS	1-1405/1405	===============	0/0	100.00	98.72	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.45	29129	29852	baeR	1-724/724	===============	0/0	100.00	99.31	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.49	1	92	sul2	1-92/817	==.............	0/0	11.26	100.00	card	AY055428:20269-21085
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.5	59367	62481	acrD	1-3115/3115	===============	0/0	100.00	100.00	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.52	1	67	Escherichia_coli_emrE	139-205/1244	.==............	0/0	5.39	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.6	71809	73296	tolC	1-1488/1488	===============	0/0	100.00	100.00	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.6	95674	96496	bacA	1-823/823	===============	0/0	100.00	100.00	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.6	111858	113237	patA	1-1380/1380	===============	0/0	100.00	99.93	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.60	6314	7721	mdtK	1-1409/1425	========/======	3/5	98.67	75.34	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	137	1042	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:1626-2532
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	1039	2277	Mrx	1-1239/1239	===============	0/0	100.00	100.00	card	AY522923.1:7745-8984
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	6352	7192	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	7587	7682	AAC(6')-Ib'	3804-3902/3902	......../.....=	3/3	2.46	87.88	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	7738	8527	aadA5	1-790/790	===============	0/0	100.00	100.00	card	AF137361:64-853
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	8658	9131	dfrA17	1-474/474	===============	0/0	100.00	100.00	card	DQ838665:1-475
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.61	9145	9393	AAC(6')-Ib7	1-249/980	====...........	0/0	25.41	99.60	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.69	78	495	tet(D)	1-418/418	===============	0/0	100.00	100.00	card	BX664015:204138-204555
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.69	1287	2493	tet(A)	1-1207/1207	===============	0/0	100.00	99.92	card	NC_020418:458866-460072
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.73	3712	4372	catI	1-661/661	===============	0/0	100.00	99.85	card	V00622:244-904
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.8	134424	135057	CRP	1-634/634	===============	0/0	100.00	99.69	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.85	1927	1984	sul2	760-817/817	.............==	0/0	7.10	100.00	card	AY055428:20269-21085
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.87	74	911	APH(6)-Id	1-838/838	===============	0/0	100.00	99.88	card	AF024602:3156-3993
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.87	910	1714	APH(3'')-Ib	1-805/805	===============	0/0	100.00	99.75	card	AF313472:15594-16398
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.87	1775	1866	sul2	1-92/817	==.............	0/0	11.26	98.91	card	AY055428:20269-21085
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.9	126804	127467	acrS	1-664/664	===============	0/0	100.00	100.00	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.9	127865	129023	acrE	1-1159/1159	===============	0/0	100.00	99.91	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.9	129034	132139	acrF	1-3106/3106	===============	0/0	100.00	99.94	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.90	422	1482	TEM-4	1-1061/1061	===============	0/0	100.00	99.06	card	NG_050265:1-1062
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.93	1050	1209	Escherichia_coli_emrE	1-160/1244	==.............	0/0	12.86	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.94	206	1020	APH(3')-Ia	3-817/817	===============	0/0	99.76	99.39	card	BX664015:103018-103834
/home/ryder/AMR_PROJECT/assemblies/11657_5_69.fa	ERZ3165708.98	1	58	sul2	760-817/817	.............==	0/0	7.10	100.00	card	AY055428:20269-21085
