#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.1	289029	289446	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	3704	4274	dfrA19	1-571/571	===============	0/0	100.00	99.83	card	AJ310778:7004-7574
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	6985	7825	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	8220	8314	AAC(6')-Ib'	3808-3902/3902	..............=	0/0	2.43	95.79	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	8323	8955	catB3	1-633/633	===============	0/0	100.00	100.00	card	NC_019368.1:58201-58834
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	9037	9571	ANT(2'')-Ia	1-535/535	===============	0/0	100.00	100.00	card	AF078527:3770-4304
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.45	9575	9821	AAC(6')-Ib7	1-247/980	====...........	0/0	25.20	99.19	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.48	10097	11505	mdtK	1-1409/1425	========/======	2/4	98.74	75.27	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.5	120966	122453	tolC	1-1488/1488	===============	0/0	100.00	97.92	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.5	149958	150778	bacA	3-823/823	===============	0/0	99.76	97.44	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.5	166091	167470	patA	1-1380/1380	===============	0/0	100.00	97.17	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.6	14992	15625	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.6	196123	197281	mdtE	1-1159/1159	===============	0/0	100.00	98.53	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.6	197306	200420	mdtF	1-3115/3115	===============	0/0	100.00	97.27	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.6	200782	201510	gadW	1-729/729	===============	0/0	100.00	99.73	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.6	201878	202703	gadX	1-826/826	===============	0/0	100.00	93.70	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.65	2068	3274	tet(A)	1-1207/1207	===============	0/0	100.00	99.92	card	NC_020418:458866-460072
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.65	4066	4483	tet(D)	1-418/418	===============	0/0	100.00	100.00	card	BX664015:204138-204555
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.68	1325	1530	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.7	5071	5485	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.79	207	284	Escherichia_coli_emrE	128-205/1244	.==............	0/0	6.27	89.74	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.8	48052	49228	mdtL	1-1177/1177	===============	0/0	100.00	96.94	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.8	81821	83011	emrD	1-1191/1191	===============	0/0	100.00	97.90	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.87	2507	2711	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	89.76	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.9	28192	29836	PmrC	1-1645/1645	===============	0/0	100.00	91.73	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.9	59059	60090	mdtN	1-1032/1032	===============	0/0	100.00	95.93	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.9	60090	62141	mdtO	1-2052/2052	===============	0/0	100.00	96.88	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.9	62138	63604	mdtP	1-1467/1467	===============	0/0	100.00	97.61	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11679_4_46.fa	ERZ3165570.9	136045	137385	Escherichia_coli_LamB	1-1341/1341	========/======	3/10	99.63	97.84	card	BA000007:5101245-5102586
