#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.1	358301	358718	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.58	21547	22714	PmrE	1-1168/1168	===============	0/0	100.00	96.92	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.59	13436	14113	kdpE	1-678/678	===============	0/0	100.00	97.05	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.7	18290	19234	leuO	1-945/945	===============	0/0	100.00	97.57	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.76	4334	5203	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	99.42	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.8	5600	8705	acrF	1-3106/3106	===============	0/0	100.00	97.91	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.8	8716	9874	acrE	1-1159/1159	===============	0/0	100.00	98.53	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.8	10272	10935	acrS	1-664/664	===============	0/0	100.00	98.04	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.82	1318	2476	mdtE	1-1159/1159	===============	0/0	100.00	98.62	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.82	2501	5615	mdtF	1-3115/3115	===============	0/0	100.00	98.39	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.82	5977	6705	gadW	1-729/729	===============	0/0	100.00	95.47	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.82	7073	7898	gadX	1-826/826	===============	0/0	100.00	94.79	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.87	1250	1667	tet(D)	1-418/418	===============	0/0	100.00	100.00	card	BX664015:204138-204555
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.87	3525	4731	tet(A)	1-1207/1207	===============	0/0	100.00	99.92	card	NC_020418:458866-460072
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.9	15080	15713	CRP	1-634/634	===============	0/0	100.00	98.90	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.92	1303	2179	CTX-M-15	1-877/877	===============	0/0	100.00	100.00	card	AY044436:1436-2312
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.93	1454	1702	AAC(6')-Ib7	1-249/980	====...........	0/0	25.41	99.60	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.93	1716	2189	dfrA17	1-474/474	===============	0/0	100.00	100.00	card	DQ838665:1-475
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.93	2320	3109	aadA5	1-790/790	===============	0/0	100.00	100.00	card	AF137361:64-853
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.93	3165	3260	AAC(6')-Ib'	3804-3902/3902	......../.....=	3/3	2.46	87.88	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.93	3655	4495	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.96	3679	3790	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.98	1392	2630	Mrx	1-1239/1239	===============	0/0	100.00	100.00	card	AY522923.1:7745-8984
/home/ryder/AMR_PROJECT/assemblies/18090_7_15.fa	ERZ3485141.98	2627	3532	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:1626-2532
