#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.1	314075	314492	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.2	242489	243976	tolC	1-1488/1488	===============	0/0	100.00	99.73	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.20	76364	77772	mdtK	1-1409/1425	========/======	3/4	98.74	75.19	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.20	87800	87911	Escherichia_coli_emrE	94-205/1244	.==............	0/0	9.00	99.11	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.21	21800	22498	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.21	22494	23868	cpxA	1-1375/1375	===============	0/0	100.00	98.76	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.22	16503	17693	emrD	1-1191/1191	===============	0/0	100.00	98.24	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.22	54205	55381	mdtL	1-1177/1177	===============	0/0	100.00	98.22	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.23	14520	15489	PmrF	1-970/970	===============	0/0	100.00	99.59	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.25	21119	21503	marA	1-385/385	===============	0/0	100.00	99.22	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.29	34199	35947	msbA	1-1749/1749	===============	0/0	100.00	99.31	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.3	105020	106213	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.67	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.3	106236	109385	acrB	1-3150/3150	===============	0/0	100.00	99.08	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.30	44645	44711	Escherichia_coli_emrE	139-205/1244	.==............	0/0	5.39	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.36	11201	11873	kdpE	1-673/678	===============	0/0	99.26	97.18	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.4	92599	93831	mdfA	1-1233/1233	===============	0/0	100.00	97.16	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.40	3695	5234	emrB	1-1540/1540	===============	0/0	100.00	99.87	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.40	5250	6423	emrA	1-1174/1174	===============	0/0	100.00	97.53	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.40	6550	7080	emrR	1-531/531	===============	0/0	100.00	100.00	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.5	135220	138334	acrD	1-3115/3115	===============	0/0	100.00	99.07	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.51	5620	5731	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.68	1560	1974	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.7	136834	137557	baeR	1-724/724	===============	0/0	100.00	100.00	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.7	137553	138957	baeS	1-1405/1405	===============	0/0	100.00	100.00	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.7	140369	143447	mdtC	1-3079/3079	===============	0/0	100.00	99.87	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.7	143447	146570	mdtB	1-3124/3124	===============	0/0	100.00	99.81	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.7	146569	147817	mdtA	1-1249/1249	===============	0/0	100.00	100.00	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.78	161	1328	PmrE	1-1168/1168	========/======	6/12	99.49	83.14	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.8	444	1269	gadX	1-826/826	===============	0/0	100.00	97.94	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.8	1636	2364	gadW	1-729/729	===============	0/0	100.00	94.38	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.8	2726	5840	mdtF	1-3115/3115	===============	0/0	100.00	98.46	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.8	5865	7023	mdtE	1-1159/1159	===============	0/0	100.00	99.74	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11658_6_76.fa	ERZ3165329.8	172736	173369	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
