#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.1	321039	321456	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.2	326639	327302	acrS	1-664/664	===============	0/0	100.00	99.40	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.2	327700	328858	acrE	1-1159/1159	===============	0/0	100.00	98.97	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.2	328869	331974	acrF	1-3106/3106	===============	0/0	100.00	99.10	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.20	19188	20415	mdtG	1-1228/1228	===============	0/0	100.00	99.51	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.20	29045	30254	mdtH	1-1210/1210	===============	0/0	100.00	98.51	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.20	75469	78915	mfd	1-3447/3447	===============	0/0	100.00	99.04	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.22	21800	22498	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	97.85	card	CP015085.1:3009840-3010539
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.22	22494	23868	cpxA	1-1375/1375	===============	0/0	100.00	98.76	card	NC_002695:4903562-4904936
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.24	19013	19397	marA	1-385/385	===============	0/0	100.00	99.48	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.27	35830	37063	mdtM	1-1234/1234	===============	0/0	100.00	95.54	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.3	87407	89155	msbA	1-1749/1749	===============	0/0	100.00	99.37	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.3	214202	214314	Escherichia_coli_emrE	94-206/1244	.==............	0/0	9.08	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.32	4953	5367	H-NS	1-415/415	===============	0/0	100.00	99.52	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.33	18817	20065	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.33	20064	23187	mdtB	1-3124/3124	===============	0/0	100.00	99.74	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.33	23187	26265	mdtC	1-3079/3079	===============	0/0	100.00	98.54	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.33	27677	29081	baeS	1-1405/1405	===============	0/0	100.00	98.08	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.33	29077	29800	baeR	1-724/724	===============	0/0	100.00	99.45	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.36	35397	35927	emrR	1-531/531	===============	0/0	100.00	100.00	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.36	36054	37227	emrA	1-1174/1174	===============	0/0	100.00	97.53	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.36	37243	38782	emrB	1-1540/1540	===============	0/0	100.00	99.87	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.39	22613	23285	kdpE	1-673/678	===============	0/0	99.26	97.18	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.4	59656	60625	PmrF	1-970/970	===============	0/0	100.00	99.59	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.4	163791	165330	emrY	1-1540/1540	===============	0/0	100.00	99.67	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.4	165329	166385	emrK	1-1057/1057	===============	0/0	100.00	99.72	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.4	166909	167523	evgA	1-615/616	===============	0/0	99.84	99.02	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.4	167528	171122	evgS	1-3595/3595	===============	0/0	100.00	99.44	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.45	28066	28135	Escherichia_coli_emrE	139-208/1244	.==............	0/0	5.63	98.57	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.5	444	1269	gadX	1-826/826	===============	0/0	100.00	97.94	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.5	1636	2364	gadW	1-729/729	===============	0/0	100.00	94.38	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.5	2726	5840	mdtF	1-3115/3115	===============	0/0	100.00	98.46	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.5	5865	7023	mdtE	1-1159/1159	===============	0/0	100.00	99.74	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.5	172736	173369	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.62	85	1493	mdtK	1-1409/1425	========/======	2/4	98.74	75.05	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.7	54066	55242	mdtL	1-1177/1177	===============	0/0	100.00	98.39	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.7	91755	92945	emrD	1-1191/1191	===============	0/0	100.00	98.24	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.8	135472	138586	acrD	1-3115/3115	===============	0/0	100.00	99.04	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.9	44399	45343	leuO	1-945/945	===============	0/0	100.00	99.26	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.9	128541	130183	YojI	1-1644/1644	========/======	1/1	99.94	98.48	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11658_5_9.fa	ERZ3164338.9	136524	137393	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.97	card	NC_000913.3:4634441-4635311
