#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.1	289063	289480	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.25	5756	7295	emrB	1-1540/1540	===============	0/0	100.00	97.79	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.25	7311	8484	emrA	1-1174/1174	===============	0/0	100.00	98.13	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.25	8611	9141	emrR	1-531/531	===============	0/0	100.00	98.68	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.27	24791	25463	kdpE	1-673/678	===============	0/0	99.26	95.99	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	5189	8294	acrF	1-3106/3106	===============	0/0	100.00	96.46	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	8305	9463	acrE	1-1159/1159	===============	0/0	100.00	98.36	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	9861	10524	acrS	1-664/664	===============	0/0	100.00	98.34	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	194590	195969	patA	1-1380/1380	===============	0/0	100.00	97.17	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	211282	212102	bacA	3-823/823	===============	0/0	99.76	97.44	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.3	239607	241094	tolC	1-1488/1488	===============	0/0	100.00	97.92	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.32	1483	3022	emrY	1-1540/1540	===============	0/0	100.00	97.66	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.32	3021	4077	emrK	1-1057/1057	===============	0/0	100.00	97.64	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.32	4601	5216	evgA	1-616/616	===============	0/0	100.00	98.86	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.32	5220	8814	evgS	1-3595/3595	===============	0/0	100.00	96.30	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.4	96668	99817	acrB	1-3150/3150	===============	0/0	100.00	97.75	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.4	99840	101033	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.16	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.47	11835	12056	vgaC	1-222/231	===============	0/0	96.10	84.23	card	KU302801:102200-102431
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.5	141303	142247	leuO	1-945/945	===============	0/0	100.00	97.99	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.5	224964	226606	YojI	1-1644/1644	========/======	1/1	99.94	97.57	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.5	232949	233818	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	97.13	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.6	101257	102489	mdfA	1-1233/1233	===============	0/0	100.00	96.27	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.6	180647	182395	msbA	1-1749/1749	===============	0/0	100.00	97.77	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.62	3797	3983	Escherichia_coli_emrE	205-391/1244	..===..........	0/0	15.03	96.26	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.63	1	60	APH(6)-Id	779-838/838	.............==	0/0	7.16	100.00	card	AF024602:3156-3993
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.7	431	1256	gadX	1-826/826	===============	0/0	100.00	93.70	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.7	1624	2352	gadW	1-729/729	===============	0/0	100.00	99.73	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.7	2714	5828	mdtF	1-3115/3115	===============	0/0	100.00	97.27	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.7	5853	7011	mdtE	1-1159/1159	===============	0/0	100.00	98.53	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.7	187509	188142	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.8	5071	5485	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.89	2507	2711	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	89.76	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	84223	85413	emrD	1-1191/1191	===============	0/0	100.00	97.90	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	118006	119182	mdtL	1-1177/1177	===============	0/0	100.00	96.94	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	139752	140226	dfrA15	1-475/475	===============	0/0	100.00	84.63	card	KF534911:40-514
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	140320	140844	SAT-1	1-525/525	===============	0/0	100.00	99.81	card	AB211124:1-526
/home/ryder/AMR_PROJECT/assemblies/11657_5_73.fa	ERZ3165829.9	140901	141690	aadA	1-793/793	========/======	1/3	99.62	99.37	card	NC_010410:3621492-3622284
