#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.1	326898	327315	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.23	8612	9142	emrR	1-531/531	===============	0/0	100.00	98.87	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.25	1	69	Escherichia_coli_emrE	139-207/1244	.==............	0/0	5.55	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.25	38917	40456	emrY	1-1540/1540	===============	0/0	100.00	97.73	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.25	40455	41511	emrK	1-1057/1057	===============	0/0	100.00	97.54	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.25	42035	42650	evgA	1-616/616	===============	0/0	100.00	99.19	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.25	42654	46248	evgS	1-3595/3595	===============	0/0	100.00	96.27	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.27	31835	32507	kdpE	1-673/678	===============	0/0	99.26	95.84	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.28	12084	13492	mdtK	1-1409/1425	========/======	2/4	98.74	75.27	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.3	99975	101207	mdfA	1-1233/1233	===============	0/0	100.00	96.35	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.3	199423	201171	msbA	1-1749/1749	===============	0/0	100.00	98.06	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.33	23872	23961	Escherichia_coli_emrE	117-205/1244	.==...../......	1/1	7.15	87.78	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.39	5189	8294	acrF	1-3106/3106	===============	0/0	100.00	96.49	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.39	8305	9463	acrE	1-1159/1159	===============	0/0	100.00	98.79	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.39	9861	10524	acrS	1-664/664	===============	0/0	100.00	98.34	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.4	140750	141694	leuO	1-945/945	===============	0/0	100.00	97.99	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.4	226862	228504	YojI	1-1644/1644	========/======	1/1	99.94	97.26	card	NC_000913.3:1-1645
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.4	234847	235716	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	97.13	card	NC_000913.3:4634441-4635311
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.42	2075	2279	Escherichia_coli_emrE	1-205/1244	===............	0/0	16.48	93.66	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.45	1	67	Escherichia_coli_emrE	139-205/1244	.==............	0/0	5.39	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.5	48290	49466	mdtL	1-1177/1177	===============	0/0	100.00	96.77	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.5	82059	83249	emrD	1-1191/1191	===============	0/0	100.00	97.40	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.6	13527	15014	tolC	1-1488/1488	===============	0/0	100.00	97.65	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.6	40800	41620	bacA	3-823/823	===============	0/0	99.76	98.17	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.6	56972	58351	patA	1-1380/1380	===============	0/0	100.00	96.59	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.63	1055	1153	Escherichia_coli_emrE	1-99/1244	==.............	0/0	7.96	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.7	431	1256	gadX	1-826/826	===============	0/0	100.00	93.83	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.7	1624	2352	gadW	1-729/729	===============	0/0	100.00	99.86	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.7	2714	5828	mdtF	1-3115/3115	===============	0/0	100.00	97.37	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.7	5853	7011	mdtE	1-1159/1159	===============	0/0	100.00	98.62	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.7	188264	188897	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11679_8_9.fa	ERZ3164808.8	130059	133173	acrD	1-3115/3115	===============	0/0	100.00	98.36	card	NC_007779:2586251-2589365
