#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.1	46431	46848	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.3	70669	73818	acrB	1-3150/3150	===============	0/0	100.00	98.86	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.32	3673	5212	emrB	1-1540/1540	===============	0/0	100.00	97.79	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.32	5228	6401	emrA	1-1174/1174	===============	0/0	100.00	98.21	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.32	6528	7058	emrR	1-531/531	===============	0/0	100.00	98.49	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.4	77869	79617	msbA	1-1749/1749	===============	0/0	100.00	97.77	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.4	157864	159096	mdfA	1-1233/1233	===============	0/0	100.00	96.43	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.41	8576	9392	sul2	1-817/817	===============	0/0	100.00	100.00	card	AY055428:20269-21085
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.41	9453	10257	APH(3'')-Ib	1-805/805	===============	0/0	100.00	99.75	card	AF313472:15594-16398
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.41	10256	10364	APH(6)-Id	1-109/838	==.............	0/0	13.01	100.00	card	AF024602:3156-3993
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.41	10412	11472	TEM-4	1-1061/1061	===============	0/0	100.00	99.34	card	NG_050265:1-1062
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.41	15315	16048	APH(6)-Id	105-838/838	.==============	0/0	87.59	99.86	card	AF024602:3156-3993
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.5	133926	135413	tolC	1-1488/1488	========/======	2/6	99.80	97.32	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.5	161198	162018	bacA	3-823/823	===============	0/0	99.76	98.05	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.5	177254	178633	patA	1-1380/1380	===============	0/0	100.00	97.10	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.55	4812	5853	Escherichia_coli_emrE	205-1244/1244	..======/======	2/2	83.60	96.06	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.56	3475	3586	Escherichia_coli_emrE	81-192/1244	===............	0/0	9.00	83.93	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	49749	50470	baeR	1-722/724	===============	0/0	99.72	97.23	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	50466	51870	baeS	1-1405/1405	===============	0/0	100.00	90.39	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	53282	56360	mdtC	1-3079/3079	===============	0/0	100.00	94.15	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	56360	59483	mdtB	1-3124/3124	===============	0/0	100.00	95.97	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	59482	60730	mdtA	1-1249/1249	===============	0/0	100.00	95.76	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	113746	114913	PmrE	1-1168/1168	===============	0/0	100.00	100.00	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.6	157114	158522	mdtK	1-1409/1425	========/======	2/4	98.74	75.27	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.68	1558	1972	H-NS	1-415/415	===============	0/0	100.00	99.28	card	NC_002695:1737554-1737968
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.7	922	1747	gadX	1-826/826	===============	0/0	100.00	93.95	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.7	2115	2843	gadW	1-729/729	===============	0/0	100.00	100.00	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.7	3205	6319	mdtF	1-3115/3115	===============	0/0	100.00	97.37	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.7	6344	7502	mdtE	1-1159/1159	===============	0/0	100.00	98.53	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.7	177712	178345	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.72	2438	3227	aadA	1-793/793	========/======	1/3	99.62	99.37	card	NC_010410:3621492-3622284
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.72	3284	3808	SAT-1	1-525/525	===============	0/0	100.00	100.00	card	AB211124:1-526
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.72	3902	4376	dfrA15	1-475/475	===============	0/0	100.00	84.63	card	KF534911:40-514
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.8	141026	141970	leuO	1-945/945	===============	0/0	100.00	97.99	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.9	68971	70437	mdtP	1-1467/1467	===============	0/0	100.00	97.55	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.9	70434	72485	mdtO	1-2052/2052	===============	0/0	100.00	97.17	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.9	72485	73516	mdtN	1-1032/1032	===============	0/0	100.00	95.83	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11657_7_43.fa	ERZ3165335.9	102738	104382	PmrC	1-1645/1645	===============	0/0	100.00	90.94	card	AP009048:4338625-4340269
