#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.1	37191	37608	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.17	8687	10153	mdtP	1-1467/1467	===============	0/0	100.00	98.09	card	AP009048:4303043-4304510
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.17	10150	12201	mdtO	1-2052/2052	===============	0/0	100.00	97.17	card	AP009048:4304506-4306558
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.17	12201	13232	mdtN	1-1032/1032	===============	0/0	100.00	96.32	card	AP009048:4306557-4307589
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.17	42482	44126	PmrC	1-1645/1645	===============	0/0	100.00	91.31	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.171	188	382	evgS	3401-3595/3595	..............=	0/0	5.42	97.95	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	18620	19787	PmrE	1-1168/1168	===============	0/0	100.00	100.00	card	U00096:2098447-2099614
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	73458	74706	mdtA	1-1249/1249	===============	0/0	100.00	95.76	card	U00096:2154016-2155264
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	74705	77828	mdtB	1-3124/3124	===============	0/0	100.00	96.13	card	U00096:2155263-2158386
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	77828	80906	mdtC	1-3079/3079	===============	0/0	100.00	93.99	card	U00096:2158386-2161464
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	82318	83722	baeS	1-1405/1405	===============	0/0	100.00	90.61	card	AP009048:2165013-2166417
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.19	83718	84439	baeR	1-722/724	===============	0/0	99.72	97.09	card	NC_007779:2166413-2167136
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.2	174221	175190	PmrF	1-970/970	===============	0/0	100.00	97.63	card	U00096:2367071-2368040
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.214	1	298	evgS	3119-3416/3595	.............==	0/0	8.29	97.65	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.22	37416	38756	Escherichia_coli_LamB	1-1341/1341	========/======	3/10	99.63	97.70	card	BA000007:5101245-5102586
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.220	60	291	evgS	2496-2728/3595	......../.==...	1/1	6.45	97.00	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.226	1	213	evgS	2297-2509/3595	.........==....	0/0	5.92	99.53	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.23	66477	66861	marA	1-385/385	===============	0/0	100.00	98.96	card	NC_007779:1621288-1621672
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.24	32267	32939	kdpE	1-673/678	===============	0/0	99.26	95.54	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.29	46893	47423	emrR	1-531/531	===============	0/0	100.00	98.49	card	NC_000913.3:2810770-2811301
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.29	47550	48723	emrA	1-1174/1174	===============	0/0	100.00	98.04	card	AP009048:2810083-2811256
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.29	48739	50278	emrB	1-1540/1540	===============	0/0	100.00	98.44	card	U00096:2812616-2814155
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.3	162175	163365	emrD	1-1191/1191	===============	0/0	100.00	97.48	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.3	195863	197039	mdtL	1-1177/1177	===============	0/0	100.00	96.60	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.30	40212	40875	acrS	1-664/664	===============	0/0	100.00	98.34	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.30	41273	42431	acrE	1-1159/1159	===============	0/0	100.00	98.79	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.30	42442	45547	acrF	1-3106/3106	===============	0/0	100.00	96.59	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.33	11326	12367	Escherichia_coli_emrE	205-1244/1244	..======/======	2/2	83.60	95.87	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.37	31675	32151	evgS	3119-3595/3595	.............==	0/0	13.27	97.90	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.38	23909	25317	mdtK	1-1409/1425	========/======	2/4	98.74	75.19	card	CP014358.1:2161326-2162751
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.4	143886	145265	patA	1-1380/1380	===============	0/0	100.00	96.88	card	NC_000913.3:3219494-3220874
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.4	160580	161400	bacA	3-823/823	===============	0/0	99.76	98.30	card	U00096:3203310-3204132
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.4	187083	188570	tolC	1-1488/1488	===============	0/0	100.00	98.19	card	FJ768952:1-1489
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.41	12754	12959	Escherichia_coli_emrE	1-206/1244	===............	0/0	16.56	90.29	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.48	15607	16667	TEM-4	1-1061/1061	===============	0/0	100.00	99.06	card	NG_050265:1-1062
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.5	33218	34966	msbA	1-1749/1749	===============	0/0	100.00	98.06	card	NC_000913.3:966621-968370
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.5	159622	160849	mdtG	1-1228/1228	===============	0/0	100.00	98.45	card	NC_007779:1115841-1117068
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.5	169478	170687	mdtH	1-1210/1210	===============	0/0	100.00	98.35	card	U00096:1124118-1125327
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.5	215891	219337	mfd	1-3447/3447	===============	0/0	100.00	97.01	card	NC_000913.3:1170518-1173965
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.52	142	1353	mdtM	1-1212/1234	===============	0/0	98.22	95.55	card	U00096:4567287-4568520
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.6	433	1257	gadX	1-825/826	===============	0/0	99.88	93.70	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.6	1626	2354	gadW	1-729/729	===============	0/0	100.00	99.86	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.6	2716	5830	mdtF	1-3115/3115	===============	0/0	100.00	97.08	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.6	5855	7013	mdtE	1-1159/1159	===============	0/0	100.00	98.27	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.6	175344	175977	CRP	1-634/634	===============	0/0	100.00	99.21	card	AP009048:4153664-4154297
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	136	1041	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:1626-2532
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	1038	2276	Mrx	1-1239/1239	===============	0/0	100.00	100.00	card	AY522923.1:7745-8984
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	6351	7191	sul1	1-841/841	===============	0/0	100.00	100.00	card	JF969163:1054-1894
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	7586	7681	AAC(6')-Ib'	3804-3902/3902	......../.....=	3/3	2.46	87.88	card	AY660529.1:1-3903
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	7737	8526	aadA5	1-790/790	===============	0/0	100.00	100.00	card	AF137361:64-853
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	8657	9130	dfrA17	1-474/474	===============	0/0	100.00	100.00	card	DQ838665:1-475
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.65	9144	9392	AAC(6')-Ib7	1-249/980	====...........	0/0	25.41	99.20	card	Y11946.1:1-981
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.69	4346	5885	emrY	1-1540/1540	===============	0/0	100.00	97.66	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.69	5884	6940	emrK	1-1057/1057	===============	0/0	100.00	97.73	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.7	127220	130334	acrD	1-3115/3115	===============	0/0	100.00	98.65	card	NC_007779:2586251-2589365
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.75	548	1364	sul2	1-817/817	===============	0/0	100.00	100.00	card	AY055428:20269-21085
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.75	1425	2229	APH(3'')-Ib	1-805/805	===============	0/0	100.00	99.75	card	AF313472:15594-16398
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.75	2228	3065	APH(6)-Id	1-838/838	===============	0/0	100.00	99.76	card	AF024602:3156-3993
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.75	4267	4831	tet(C)	1-565/565	========/======	2/2	99.82	76.50	card	AY171578:1-565
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.8	41723	42916	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.08	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.8	42939	46088	acrB	1-3150/3150	===============	0/0	100.00	98.76	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.89	143	758	evgA	1-616/616	===============	0/0	100.00	99.03	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11658_5_50.fa	ERZ3164764.89	762	3124	evgS	1-2363/3595	==========.....	0/0	65.73	95.56	card	U00096:2484374-2487968
