#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.1	22446	22863	Escherichia_coli_emrE	410-825/1244	....====/==....	1/2	33.44	91.63	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.42	29486	30149	acrS	1-664/664	===============	0/0	100.00	99.85	card	U00096:3412803-3413466
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.42	30547	31705	acrE	1-1159/1159	===============	0/0	100.00	100.00	card	U00096:3413864-3415022
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.42	31716	34821	acrF	1-3106/3106	===============	0/0	100.00	99.97	card	U00096:3415033-3418138
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.44	22675	22833	Escherichia_coli_emrE	202-361/1244	..===.../......	3/3	12.70	81.99	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.46	7676	9320	PmrC	1-1645/1645	===============	0/0	100.00	100.00	card	AP009048:4338625-4340269
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.49	462	1287	gadX	1-826/826	===============	0/0	100.00	100.00	card	NC_007779:3974605-3975430
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.49	1654	2382	gadW	1-729/729	===============	0/0	100.00	94.65	card	CP015085.1:2551712-2552441
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.49	2744	5858	mdtF	1-3115/3115	===============	0/0	100.00	99.94	card	U00096:3660414-3663528
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.49	5883	7041	mdtE	1-1159/1159	===============	0/0	100.00	99.91	card	AP009048:3980026-3981184
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.5	85649	86881	mdfA	1-1233/1233	===============	0/0	100.00	98.38	card	JQ394987:1-1234
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.50	7846	8523	kdpE	1-678/678	===============	0/0	100.00	100.00	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.50	12485	12628	kdpE	535-678/678	...........====	0/0	21.24	89.58	card	NC_000913.3:721056-721734
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.52	26374	29968	evgS	1-3595/3595	===============	0/0	100.00	100.00	card	U00096:2484374-2487968
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.52	29972	30398	evgA	190-616/616	....===========	0/0	69.32	100.00	card	NC_002695:3211892-3212507
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.55	16752	17107	tet34	66-421/465	.=======/=====.	2/2	76.34	75.35	card	AB061440:306-771
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.6	6524	7700	mdtL	1-1177/1177	===============	0/0	100.00	100.00	card	U00096:3891615-3892791
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.6	44208	45398	emrD	1-1191/1191	===============	0/0	100.00	98.15	card	GG749185.1:116813-118004
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.7	65555	66499	leuO	1-945/945	===============	0/0	100.00	100.00	card	NC_000913.3:84368-85313
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.8	1	69	Escherichia_coli_emrE	139-207/1244	.==............	0/0	5.55	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.8	88544	91693	acrB	1-3150/3150	===============	0/0	100.00	100.00	card	NC_000913.3:481254-484404
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.8	91716	92909	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	100.00	card	NC_000913.3:484426-485620
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.87	1	67	Escherichia_coli_emrE	139-205/1244	.==............	0/0	5.39	100.00	card	Z11877.1:1-1245
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.87	3932	5471	emrY	1-1540/1540	===============	0/0	100.00	99.87	card	D78168:1592-3131
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.87	5470	6526	emrK	1-1057/1057	===============	0/0	100.00	100.00	card	D78168:537-1593
/home/ryder/AMR_PROJECT/assemblies/11657_5_90.fa	ERZ3166070.87	7050	7242	evgA	1-193/616	=====..........	0/0	31.33	100.00	card	NC_002695:3211892-3212507
